delivery_id,order_id,route_id,carrier_type,dispatch_time,promised_delivery_time,actual_delivery_time,delivery_distance_km,delay_minutes,delivery_date
774,90103,4,3PL Partner,2025-06-09 10:00:00,2025-06-09 10:56:59.356660,2025-06-09 11:15:13.031713,14.85,18.2,2025-06-09
775,13513,9,Bike,2025-06-07 06:00:00,2025-06-07 08:15:05.609057,2025-06-07 08:37:35.787693,39.88,22.5,2025-06-07
776,23335,13,Truck,2025-06-08 17:00:00,2025-06-08 18:37:22.702469,2025-06-08 18:54:57.761257,29.52,17.6,2025-06-08
777,54140,14,3PL Partner,2025-04-10 01:00:00,2025-04-10 03:41:42.917550,2025-04-10 03:40:45.761696,33.62,-1.0,2025-04-10
778,90373,10,3PL Partner,2025-03-18 11:00:00,2025-03-18 12:04:29.845805,2025-03-18 12:05:32.488743,14.11,1.0,2025-03-18
779,87658,6,Truck,2025-02-08 01:00:00,2025-02-08 01:47:16.543203,2025-02-08 01:40:11.051787,12.57,-7.1,2025-02-08
780,44840,16,Truck,2025-01-13 13:00:00,2025-01-13 14:52:16.299336,2025-01-13 14:42:16.299336,25.44,-10.0,2025-01-13
781,41007,6,Bike,2025-06-04 16:00:00,2025-06-04 18:47:26.555641,2025-06-04 19:22:19.991534,37.4,34.9,2025-06-04
782,66947,17,3PL Partner,2025-01-17 07:00:00,2025-01-17 08:37:33.239435,2025-01-17 08:47:45.338995,27.21,10.2,2025-01-17
783,36393,10,3PL Partner,2025-04-08 23:00:00,2025-04-08 23:17:40.740648,2025-04-08 23:51:33.732867,3.57,33.9,2025-04-08
784,67480,18,Bike,2025-04-19 02:00:00,2025-04-19 05:53:25.657407,2025-04-19 06:34:44.104617,43.69,41.3,2025-04-19
785,98290,18,3PL Partner,2025-03-11 18:00:00,2025-03-11 18:27:26.166460,2025-03-11 18:38:30.267437,5.1,11.1,2025-03-11
786,96335,3,Van,2025-06-07 06:00:00,2025-06-07 09:50:10.603463,2025-06-07 09:40:10.603463,47.88,-10.0,2025-06-07
787,19107,20,Van,2025-03-15 08:00:00,2025-03-15 08:14:32.557878,2025-03-15 08:20:37.132103,3.21,6.1,2025-03-15
788,15993,15,Van,2025-03-04 14:00:00,2025-03-04 15:52:28.060539,2025-03-04 15:49:02.688211,35.33,-3.4,2025-03-04
789,62066,15,3PL Partner,2025-02-06 21:00:00,2025-02-06 21:22:58.325956,2025-02-06 21:12:58.325956,5.95,-10.0,2025-02-06
790,52942,4,Van,2025-05-28 03:00:00,2025-05-28 05:29:55.706022,2025-05-28 05:29:53.631336,45.71,-0.0,2025-05-28
791,26138,9,Van,2025-03-09 16:00:00,2025-03-09 18:23:07.215743,2025-03-09 18:31:41.371089,24.29,8.6,2025-03-09
792,54527,19,Bike,2025-01-12 21:00:00,2025-01-12 21:29:17.337228,2025-01-12 21:26:25.347953,8.6,-2.9,2025-01-12
793,19190,17,Bike,2025-05-25 09:00:00,2025-05-25 10:03:26.211897,2025-05-25 09:58:00.357793,18.36,-5.4,2025-05-25
794,88422,11,Truck,2025-04-28 00:00:00,2025-04-28 00:56:11.165670,2025-04-28 00:46:11.165670,9.91,-10.0,2025-04-28
795,65698,9,Truck,2025-01-22 23:00:00,2025-01-22 23:59:24.829564,2025-01-23 00:13:19.936142,10.19,13.9,2025-01-22
796,92315,10,Truck,2025-02-19 13:00:00,2025-02-19 17:11:40.762298,2025-02-19 17:59:03.885438,47.51,47.4,2025-02-19
797,39086,18,Truck,2025-06-24 11:00:00,2025-06-24 12:10:29.664526,2025-06-24 12:46:04.013192,23.37,35.6,2025-06-24
798,27322,20,Bike,2025-06-13 02:00:00,2025-06-13 03:59:44.911393,2025-06-13 04:22:49.263659,39.86,23.1,2025-06-13
799,93569,13,Bike,2025-06-29 11:00:00,2025-06-29 13:15:11.765793,2025-06-29 13:38:42.256736,32.7,23.5,2025-06-29
800,95610,8,Bike,2025-01-07 10:00:00,2025-01-07 11:58:13.995073,2025-01-07 12:05:34.823300,34.47,7.3,2025-01-07
801,13435,7,Van,2025-02-02 05:00:00,2025-02-02 05:25:25.370648,2025-02-02 05:15:25.370648,8.32,-10.0,2025-02-02
802,63331,17,Van,2025-04-21 14:00:00,2025-04-21 14:58:09.388645,2025-04-21 15:00:46.070618,13.24,2.6,2025-04-21
803,38942,15,Truck,2025-06-09 18:00:00,2025-06-09 21:51:47.510019,2025-06-09 21:42:24.376794,39.76,-9.4,2025-06-09
804,69635,20,Van,2025-02-27 22:00:00,2025-02-28 01:13:00.005858,2025-02-28 01:26:05.641957,48.6,13.1,2025-02-27
805,39059,15,3PL Partner,2025-01-26 01:00:00,2025-01-26 02:12:47.998570,2025-01-26 02:47:27.856215,14.61,34.7,2025-01-26
806,67557,1,Bike,2025-06-23 01:00:00,2025-06-23 02:14:31.533967,2025-06-23 03:03:59.625475,15.04,49.5,2025-06-23
807,62389,14,Truck,2025-01-29 03:00:00,2025-01-29 04:32:42.090993,2025-01-29 04:43:59.636230,24.7,11.3,2025-01-29
808,63014,5,Truck,2025-04-09 12:00:00,2025-04-09 16:03:43.395366,2025-04-09 15:53:43.395366,49.22,-10.0,2025-04-09
809,42826,11,3PL Partner,2025-02-08 14:00:00,2025-02-08 14:54:13.668336,2025-02-08 15:05:28.879596,14.91,11.3,2025-02-08
810,40297,16,Van,2025-04-29 10:00:00,2025-04-29 11:12:29.166987,2025-04-29 11:24:16.994382,21.53,11.8,2025-04-29
811,53890,2,Truck,2025-04-26 01:00:00,2025-04-26 04:48:37.211053,2025-04-26 05:12:11.823698,44.79,23.6,2025-04-26
812,31322,8,Van,2025-06-24 13:00:00,2025-06-24 13:07:08.939404,2025-06-24 13:16:45.904744,2.14,9.6,2025-06-24
813,45739,11,Van,2025-03-25 21:00:00,2025-03-25 21:23:24.981269,2025-03-25 21:34:44.803198,3.91,11.3,2025-03-25
814,19719,18,3PL Partner,2025-01-27 02:00:00,2025-01-27 03:50:02.693127,2025-01-27 03:47:24.220218,31.0,-2.6,2025-01-27
815,89553,3,Truck,2025-03-22 11:00:00,2025-03-22 14:37:51.588050,2025-03-22 14:41:37.305670,45.55,3.8,2025-03-22
816,18314,1,Van,2025-04-02 20:00:00,2025-04-02 20:57:00.778958,2025-04-02 21:17:16.657870,13.47,20.3,2025-04-02
817,85164,11,Van,2025-02-16 15:00:00,2025-02-16 16:22:56.042855,2025-02-16 16:12:56.042855,24.54,-10.0,2025-02-16
818,87028,16,3PL Partner,2025-04-11 19:00:00,2025-04-11 20:12:50.413064,2025-04-11 20:16:29.666785,23.62,3.7,2025-04-11
819,46113,18,3PL Partner,2025-01-06 18:00:00,2025-01-06 20:00:15.434355,2025-01-06 20:24:00.914317,24.7,23.8,2025-01-06
820,25357,16,Van,2025-05-11 00:00:00,2025-05-11 02:52:48.205062,2025-05-11 03:35:37.079791,31.88,42.8,2025-05-11
821,30365,10,3PL Partner,2025-02-27 05:00:00,2025-02-27 07:15:39.104820,2025-02-27 07:17:41.101087,24.55,2.0,2025-02-27
822,49029,18,Van,2025-01-15 01:00:00,2025-01-15 02:44:26.132092,2025-01-15 03:18:08.575829,23.48,33.7,2025-01-15
823,11737,6,Truck,2025-06-12 16:00:00,2025-06-12 18:12:03.633325,2025-06-12 18:55:51.661940,24.77,43.8,2025-06-12
824,84632,19,Bike,2025-01-25 23:00:00,2025-01-26 01:32:22.267991,2025-01-26 01:34:39.809110,30.36,2.3,2025-01-25
825,95474,4,3PL Partner,2025-01-12 17:00:00,2025-01-12 19:23:40.832434,2025-01-12 19:22:30.982195,27.78,-1.2,2025-01-12
826,88218,13,Bike,2025-01-15 11:00:00,2025-01-15 14:12:32.320791,2025-01-15 14:18:53.831427,43.0,6.4,2025-01-15
827,37499,14,Van,2025-01-27 07:00:00,2025-01-27 07:21:26.561354,2025-01-27 07:29:48.219212,4.38,8.4,2025-01-27
828,56157,3,Van,2025-03-01 13:00:00,2025-03-01 16:47:29.522226,2025-03-01 17:19:18.509427,42.0,31.8,2025-03-01
829,66247,10,Van,2025-05-25 20:00:00,2025-05-25 22:58:15.922865,2025-05-25 22:52:47.452650,42.51,-5.5,2025-05-25
830,51034,6,Bike,2025-01-08 14:00:00,2025-01-08 15:24:55.759649,2025-01-08 16:05:41.438172,15.68,40.8,2025-01-08
831,10294,1,Van,2025-01-27 13:00:00,2025-01-27 14:55:39.666517,2025-01-27 14:49:38.757454,24.22,-6.0,2025-01-27
832,34596,14,3PL Partner,2025-02-19 19:00:00,2025-02-19 20:20:37.291336,2025-02-19 20:10:37.291336,23.05,-10.0,2025-02-19
833,21434,8,Truck,2025-05-11 11:00:00,2025-05-11 11:38:23.413102,2025-05-11 11:58:51.945756,12.49,20.5,2025-05-11
834,68382,19,Truck,2025-01-24 02:00:00,2025-01-24 03:26:02.553205,2025-01-24 04:00:39.225720,21.05,34.6,2025-01-24
835,48098,14,3PL Partner,2025-05-28 13:00:00,2025-05-28 13:19:09.984731,2025-05-28 13:32:44.371308,4.13,13.6,2025-05-28
836,14655,10,Truck,2025-01-15 13:00:00,2025-01-15 14:24:38.608288,2025-01-15 14:43:20.709566,15.34,18.7,2025-01-15
837,93029,17,Bike,2025-01-17 11:00:00,2025-01-17 13:19:21.584882,2025-01-17 14:08:26.741568,41.2,49.1,2025-01-17
838,56228,9,Van,2025-03-25 03:00:00,2025-03-25 04:24:34.094532,2025-03-25 04:59:27.677870,15.66,34.9,2025-03-25
839,13771,6,Van,2025-01-09 05:00:00,2025-01-09 08:50:40.863572,2025-01-09 09:01:17.974073,41.27,10.6,2025-01-09
840,84099,11,Van,2025-06-25 21:00:00,2025-06-25 22:34:59.377417,2025-06-25 22:36:22.001157,27.52,1.4,2025-06-25
841,66799,7,Bike,2025-04-27 01:00:00,2025-04-27 05:05:42.419027,2025-04-27 05:37:36.489667,44.23,31.9,2025-04-27
842,72257,17,Bike,2025-03-29 07:00:00,2025-03-29 09:56:46.671585,2025-03-29 10:23:21.812281,29.59,26.6,2025-03-29
843,27558,1,Bike,2025-05-19 12:00:00,2025-05-19 12:17:44.308530,2025-05-19 12:36:06.600549,3.42,18.4,2025-05-19
844,68436,5,3PL Partner,2025-03-13 20:00:00,2025-03-13 23:04:17.773643,2025-03-13 23:07:45.357220,34.42,3.5,2025-03-13
845,42376,9,Bike,2025-01-18 17:00:00,2025-01-18 17:24:50.894873,2025-01-18 17:33:19.227309,4.15,8.5,2025-01-18
846,97458,18,Truck,2025-04-20 14:00:00,2025-04-20 15:53:48.365816,2025-04-20 16:00:51.342338,23.63,7.0,2025-04-20
847,87924,2,3PL Partner,2025-04-05 05:00:00,2025-04-05 08:02:53.489323,2025-04-05 08:06:41.046783,46.61,3.8,2025-04-05
848,39332,11,3PL Partner,2025-02-01 10:00:00,2025-02-01 10:54:44.332853,2025-02-01 10:52:42.955089,9.93,-2.0,2025-02-01
849,56737,6,3PL Partner,2025-02-14 00:00:00,2025-02-14 01:40:19.605587,2025-02-14 01:55:37.843950,20.71,15.3,2025-02-14
850,99031,8,Bike,2025-04-12 08:00:00,2025-04-12 10:55:40.237734,2025-04-12 10:52:44.659379,37.03,-2.9,2025-04-12
851,83970,4,3PL Partner,2025-05-16 10:00:00,2025-05-16 12:46:47.414005,2025-05-16 13:00:20.269010,44.35,13.5,2025-05-16
852,61952,18,Bike,2025-06-28 23:00:00,2025-06-29 02:00:13.657997,2025-06-29 01:50:13.657997,34.21,-10.0,2025-06-28
853,30991,11,Bike,2025-02-10 16:00:00,2025-02-10 16:46:42.185543,2025-02-10 16:44:42.336541,14.39,-2.0,2025-02-10
854,37472,5,3PL Partner,2025-03-17 13:00:00,2025-03-17 16:18:28.665768,2025-03-17 16:50:26.660809,34.38,32.0,2025-03-17
855,69946,15,Van,2025-06-09 14:00:00,2025-06-09 15:04:36.345610,2025-06-09 14:56:35.830539,16.24,-8.0,2025-06-09
856,36849,18,Van,2025-03-21 21:00:00,2025-03-21 23:03:26.353893,2025-03-21 23:25:16.876246,36.48,21.8,2025-03-21
857,11541,2,3PL Partner,2025-03-27 19:00:00,2025-03-27 22:26:48.457481,2025-03-27 22:20:27.716981,47.79,-6.3,2025-03-27
858,12765,11,Van,2025-06-10 09:00:00,2025-06-10 10:54:32.836709,2025-06-10 11:20:03.779497,36.63,25.5,2025-06-10
859,53074,13,Truck,2025-06-17 17:00:00,2025-06-17 20:39:25.838114,2025-06-17 20:43:29.307377,43.42,4.1,2025-06-17
860,39283,4,Truck,2025-04-07 01:00:00,2025-04-07 01:11:59.559852,2025-04-07 01:15:15.583927,2.1,3.3,2025-04-07
861,10769,7,Bike,2025-02-02 08:00:00,2025-02-02 11:20:52.120421,2025-02-02 11:31:57.342195,36.44,11.1,2025-02-02
862,27806,11,Van,2025-06-07 00:00:00,2025-06-07 02:21:26.427588,2025-06-07 02:11:26.427588,41.82,-10.0,2025-06-07
863,12972,4,Truck,2025-03-18 19:00:00,2025-03-18 19:13:20.133980,2025-03-18 19:42:46.642963,3.95,29.4,2025-03-18
864,28256,15,3PL Partner,2025-06-03 21:00:00,2025-06-04 00:58:29.094040,2025-06-04 01:34:33.214170,43.84,36.1,2025-06-03
865,28653,1,Van,2025-04-13 01:00:00,2025-04-13 02:22:40.416046,2025-04-13 02:25:28.378250,14.32,2.8,2025-04-13
866,96669,3,Truck,2025-06-15 06:00:00,2025-06-15 08:28:41.952095,2025-06-15 08:49:10.997100,33.93,20.5,2025-06-15
867,49339,14,Truck,2025-03-31 13:00:00,2025-03-31 16:01:45.114040,2025-03-31 16:27:19.806856,40.42,25.6,2025-03-31
868,35757,6,3PL Partner,2025-05-02 17:00:00,2025-05-02 19:13:42.180028,2025-05-02 19:21:52.670965,33.81,8.2,2025-05-02
869,52399,18,Bike,2025-05-23 01:00:00,2025-05-23 01:36:32.309935,2025-05-23 01:26:32.309935,6.43,-10.0,2025-05-23
870,54013,1,3PL Partner,2025-04-16 22:00:00,2025-04-17 00:31:07.063276,2025-04-17 01:12:59.961834,30.62,41.9,2025-04-16
871,24706,6,Bike,2025-06-21 16:00:00,2025-06-21 17:49:40.907956,2025-06-21 17:51:49.881910,28.38,2.1,2025-06-21
872,48231,6,Truck,2025-04-14 10:00:00,2025-04-14 12:56:10.502543,2025-04-14 12:53:59.540820,45.22,-2.2,2025-04-14
873,37909,16,Bike,2025-03-02 02:00:00,2025-03-02 04:01:26.096528,2025-03-02 04:44:12.646846,21.4,42.8,2025-03-02
874,86631,5,Truck,2025-05-03 05:00:00,2025-05-03 05:52:56.871628,2025-05-03 06:15:08.942149,17.41,22.2,2025-05-03
875,67572,17,Truck,2025-01-09 05:00:00,2025-01-09 07:30:45.744240,2025-01-09 07:45:54.660331,37.99,15.1,2025-01-09
876,95879,10,Van,2025-03-14 06:00:00,2025-03-14 07:41:41.650184,2025-03-14 07:32:16.737388,21.81,-9.4,2025-03-14
877,73767,18,Bike,2025-06-09 08:00:00,2025-06-09 09:53:43.019272,2025-06-09 10:19:46.384142,33.01,26.1,2025-06-09
878,36469,7,Bike,2025-04-24 11:00:00,2025-04-24 12:48:12.886152,2025-04-24 13:56:08.708479,33.03,67.9,2025-04-24
879,11313,3,Bike,2025-01-08 07:00:00,2025-01-08 11:03:01.493065,2025-01-08 11:30:38.102262,44.63,27.6,2025-01-08
880,17847,13,3PL Partner,2025-06-27 19:00:00,2025-06-27 21:54:41.175624,2025-06-27 22:14:36.481820,30.74,19.9,2025-06-27
881,60222,15,Van,2025-03-03 14:00:00,2025-03-03 16:22:48.410241,2025-03-03 16:47:13.721597,26.1,24.4,2025-03-03
882,84702,20,Van,2025-05-07 06:00:00,2025-05-07 06:49:21.820986,2025-05-07 06:52:48.082586,8.67,3.4,2025-05-07
883,19930,19,Van,2025-03-25 15:00:00,2025-03-25 15:35:12.190225,2025-03-25 15:38:27.009349,7.56,3.2,2025-03-25
884,13285,3,3PL Partner,2025-05-12 05:00:00,2025-05-12 05:51:08.766129,2025-05-12 05:54:08.231548,9.41,3.0,2025-05-12
885,45863,4,Bike,2025-02-27 21:00:00,2025-02-27 21:42:33.241554,2025-02-27 21:41:03.301608,10.25,-1.5,2025-02-27
886,26704,5,Bike,2025-06-03 02:00:00,2025-06-03 04:43:03.088646,2025-06-03 04:46:00.154807,32.62,3.0,2025-06-03
887,28705,1,Bike,2025-05-07 08:00:00,2025-05-07 11:44:08.660997,2025-05-07 11:47:00.132366,37.57,2.9,2025-05-07
888,10555,4,Van,2025-04-16 13:00:00,2025-04-16 14:40:54.024599,2025-04-16 14:46:00.403188,27.44,5.1,2025-04-16
889,31323,12,Van,2025-01-12 22:00:00,2025-01-13 00:54:15.817181,2025-01-13 00:58:48.603543,41.79,4.5,2025-01-12
890,80968,10,Truck,2025-01-12 12:00:00,2025-01-12 15:40:08.703952,2025-01-12 15:55:00.318180,49.58,14.9,2025-01-12
891,76922,20,3PL Partner,2025-01-25 12:00:00,2025-01-25 14:21:12.421873,2025-01-25 14:32:46.973495,41.36,11.6,2025-01-25
892,63915,13,3PL Partner,2025-05-02 18:00:00,2025-05-02 19:54:39.495898,2025-05-02 20:08:00.330842,35.35,13.3,2025-05-02
893,20619,14,Van,2025-02-24 13:00:00,2025-02-24 15:31:16.773782,2025-02-24 16:11:43.530858,27.56,40.4,2025-02-24
894,82390,5,Truck,2025-04-10 12:00:00,2025-04-10 14:19:37.833530,2025-04-10 14:31:09.914616,23.54,11.5,2025-04-10
895,69274,4,Bike,2025-05-16 22:00:00,2025-05-16 22:25:29.956539,2025-05-16 23:19:43.025730,6.05,54.2,2025-05-16
896,83173,14,Van,2025-02-22 22:00:00,2025-02-22 23:09:04.539718,2025-02-22 23:26:07.767166,21.17,17.1,2025-02-22
897,31225,10,3PL Partner,2025-02-01 18:00:00,2025-02-01 20:26:04.770439,2025-02-01 20:27:08.058930,45.69,1.1,2025-02-01
898,36739,17,3PL Partner,2025-02-13 17:00:00,2025-02-13 20:51:24.763706,2025-02-13 21:28:24.263593,40.79,37.0,2025-02-13
899,57708,10,3PL Partner,2025-05-26 18:00:00,2025-05-26 18:54:19.451467,2025-05-26 19:02:44.018746,12.37,8.4,2025-05-26
900,63019,7,Bike,2025-05-30 04:00:00,2025-05-30 05:36:36.888423,2025-05-30 05:26:36.888423,24.4,-10.0,2025-05-30
901,86154,16,3PL Partner,2025-04-06 23:00:00,2025-04-07 02:02:30.157995,2025-04-07 02:12:25.354225,41.2,9.9,2025-04-06
902,17373,1,Bike,2025-04-15 02:00:00,2025-04-15 02:20:42.109484,2025-04-15 02:25:43.098478,5.23,5.0,2025-04-15
903,45281,17,Bike,2025-06-05 09:00:00,2025-06-05 10:31:59.962741,2025-06-05 11:14:07.819605,20.59,42.1,2025-06-05
904,30187,9,Bike,2025-02-04 21:00:00,2025-02-05 00:59:15.604838,2025-02-05 00:51:18.524816,42.89,-8.0,2025-02-04
905,77863,6,Van,2025-04-07 06:00:00,2025-04-07 07:42:09.846835,2025-04-07 07:45:30.661053,21.39,3.3,2025-04-07
906,94085,19,Bike,2025-03-17 16:00:00,2025-03-17 16:29:06.494131,2025-03-17 17:04:27.661382,5.73,35.4,2025-03-17
907,49220,13,Truck,2025-04-04 20:00:00,2025-04-04 21:54:48.171068,2025-04-04 22:12:41.461307,28.04,17.9,2025-04-04
908,17642,3,3PL Partner,2025-06-08 23:00:00,2025-06-09 02:46:09.829673,2025-06-09 02:52:44.081483,43.36,6.6,2025-06-08
909,89971,7,Van,2025-05-28 04:00:00,2025-05-28 06:31:39.841099,2025-05-28 06:26:32.058299,30.33,-5.1,2025-05-28
910,65556,9,3PL Partner,2025-01-04 11:00:00,2025-01-04 11:43:11.843677,2025-01-04 12:00:13.938549,12.86,17.0,2025-01-04
911,43760,5,Bike,2025-05-06 19:00:00,2025-05-06 20:36:27.058850,2025-05-06 20:45:51.897478,20.44,9.4,2025-05-06
912,48192,10,Van,2025-06-01 17:00:00,2025-06-01 18:28:59.985861,2025-06-01 18:23:38.590743,23.61,-5.4,2025-06-01
913,14381,17,Truck,2025-06-26 18:00:00,2025-06-26 20:41:18.723034,2025-06-26 20:36:59.707184,29.8,-4.3,2025-06-26
914,29558,12,Bike,2025-04-06 08:00:00,2025-04-06 10:44:28.619515,2025-04-06 10:38:11.252978,38.45,-6.3,2025-04-06
915,40782,16,3PL Partner,2025-06-13 20:00:00,2025-06-13 20:40:22.081264,2025-06-13 20:30:31.014527,6.75,-9.9,2025-06-13
916,14782,3,Truck,2025-04-08 03:00:00,2025-04-08 05:26:30.906994,2025-04-08 05:55:11.747506,44.7,28.7,2025-04-08
917,64712,9,Bike,2025-03-07 14:00:00,2025-03-07 14:13:50.275612,2025-03-07 14:39:49.547642,2.59,26.0,2025-03-07
918,29462,15,Truck,2025-06-11 03:00:00,2025-06-11 04:39:13.779126,2025-06-11 05:07:56.588474,19.76,28.7,2025-06-11
919,70030,5,Bike,2025-01-06 06:00:00,2025-01-06 06:17:35.040340,2025-01-06 06:27:40.439799,3.32,10.1,2025-01-06
920,78519,13,Van,2025-06-19 18:00:00,2025-06-19 19:21:50.163120,2025-06-19 19:26:59.008575,20.86,5.1,2025-06-19
921,66411,14,Bike,2025-04-25 21:00:00,2025-04-25 23:01:55.574277,2025-04-25 23:07:26.315745,27.24,5.5,2025-04-25
922,65206,20,Van,2025-05-05 11:00:00,2025-05-05 13:23:08.976411,2025-05-05 13:53:34.298298,26.56,30.4,2025-05-05
923,56950,15,Bike,2025-05-11 12:00:00,2025-05-11 12:36:47.517168,2025-05-11 12:26:47.517168,9.95,-10.0,2025-05-11
924,12523,16,Bike,2025-01-18 07:00:00,2025-01-18 09:01:21.653919,2025-01-18 09:01:04.270595,33.0,-0.3,2025-01-18
925,70926,13,3PL Partner,2025-01-21 14:00:00,2025-01-21 14:19:18.457951,2025-01-21 14:11:33.643198,4.15,-7.7,2025-01-21
926,19677,17,Truck,2025-04-09 07:00:00,2025-04-09 09:56:17.911374,2025-04-09 10:33:29.776430,38.57,37.2,2025-04-09
927,85828,8,Truck,2025-04-10 15:00:00,2025-04-10 18:02:29.249377,2025-04-10 18:02:56.300349,47.44,0.5,2025-04-10
928,25089,2,Truck,2025-03-28 09:00:00,2025-03-28 10:11:17.941575,2025-03-28 10:01:17.941575,18.31,-10.0,2025-03-28
929,14581,5,Bike,2025-06-21 13:00:00,2025-06-21 14:42:50.648175,2025-06-21 14:57:18.756546,26.83,14.5,2025-06-21
930,21907,6,Bike,2025-03-19 01:00:00,2025-03-19 02:47:17.293608,2025-03-19 02:49:53.156574,20.19,2.6,2025-03-19
931,15609,12,Bike,2025-04-29 04:00:00,2025-04-29 04:11:30.457844,2025-04-29 04:10:22.143275,2.32,-1.1,2025-04-29
932,61153,18,Van,2025-03-10 05:00:00,2025-03-10 06:52:48.867909,2025-03-10 06:49:36.829561,20.52,-3.2,2025-03-10
933,60539,1,Van,2025-02-10 21:00:00,2025-02-11 00:57:04.320527,2025-02-11 00:53:04.938792,40.0,-4.0,2025-02-10
934,54143,17,3PL Partner,2025-03-01 14:00:00,2025-03-01 16:15:21.677626,2025-03-01 16:39:31.950004,30.61,24.2,2025-03-01
935,32936,11,Bike,2025-01-14 23:00:00,2025-01-14 23:21:57.244980,2025-01-14 23:36:25.789820,6.86,14.5,2025-01-14
936,60182,10,Truck,2025-03-25 01:00:00,2025-03-25 03:14:08.599758,2025-03-25 03:20:11.040851,42.66,6.0,2025-03-25
937,23163,19,Truck,2025-03-11 16:00:00,2025-03-11 17:46:51.698705,2025-03-11 17:36:51.698705,27.49,-10.0,2025-03-11
938,69758,14,3PL Partner,2025-05-03 01:00:00,2025-05-03 05:05:50.126954,2025-05-03 05:12:27.454966,42.4,6.6,2025-05-03
939,56057,10,Truck,2025-06-12 04:00:00,2025-06-12 06:16:24.397272,2025-06-12 06:31:37.150701,29.85,15.2,2025-06-12
940,22537,15,3PL Partner,2025-01-05 00:00:00,2025-01-05 01:50:07.831584,2025-01-05 02:06:06.216922,28.87,16.0,2025-01-05
941,32419,19,Bike,2025-06-17 11:00:00,2025-06-17 11:29:36.157400,2025-06-17 11:42:49.218660,7.05,13.2,2025-06-17
942,52578,4,Truck,2025-06-13 12:00:00,2025-06-13 12:48:07.043732,2025-06-13 12:39:39.932532,10.03,-8.5,2025-06-13
943,84991,2,Bike,2025-05-31 14:00:00,2025-05-31 18:01:17.026042,2025-05-31 17:51:17.026042,48.66,-10.0,2025-05-31
944,84599,9,Van,2025-01-31 10:00:00,2025-01-31 10:44:53.392943,2025-01-31 11:30:52.935455,12.97,46.0,2025-01-31
945,10834,10,Truck,2025-01-10 02:00:00,2025-01-10 06:50:08.132232,2025-01-10 06:40:08.132232,48.92,-10.0,2025-01-10
946,42214,11,Van,2025-04-28 13:00:00,2025-04-28 15:07:35.467556,2025-04-28 14:57:35.467556,27.53,-10.0,2025-04-28
947,12413,14,Truck,2025-03-21 09:00:00,2025-03-21 09:29:01.257052,2025-03-21 09:41:37.875788,8.52,12.6,2025-03-21
948,19505,7,Bike,2025-04-03 09:00:00,2025-04-03 09:38:26.392883,2025-04-03 09:28:26.392883,6.77,-10.0,2025-04-03
949,12105,15,3PL Partner,2025-03-17 08:00:00,2025-03-17 08:38:46.146842,2025-03-17 08:32:40.388344,12.03,-6.1,2025-03-17
950,78104,19,Bike,2025-01-01 04:00:00,2025-01-01 08:25:43.911343,2025-01-01 08:46:42.531854,46.43,21.0,2025-01-01
951,68408,15,Bike,2025-01-20 07:00:00,2025-01-20 09:11:02.990545,2025-01-20 09:56:30.215267,21.88,45.5,2025-01-20
952,47679,8,Bike,2025-06-20 11:00:00,2025-06-20 12:47:01.769240,2025-06-20 13:04:46.783410,20.98,17.8,2025-06-20
953,89731,11,Truck,2025-01-01 21:00:00,2025-01-01 22:30:28.371935,2025-01-01 22:31:41.380810,17.03,1.2,2025-01-01
954,75131,9,3PL Partner,2025-01-28 10:00:00,2025-01-28 10:36:20.625247,2025-01-28 10:45:18.921782,9.06,9.0,2025-01-28
955,74280,15,Van,2025-06-14 14:00:00,2025-06-14 16:28:02.780782,2025-06-14 16:18:02.780782,25.42,-10.0,2025-06-14
956,25762,1,Bike,2025-06-14 16:00:00,2025-06-14 16:37:49.503283,2025-06-14 16:38:48.600752,8.24,1.0,2025-06-14
957,68703,1,Truck,2025-04-30 11:00:00,2025-04-30 14:38:48.991149,2025-04-30 14:39:49.253224,42.1,1.0,2025-04-30
958,91434,19,Van,2025-02-25 14:00:00,2025-02-25 15:54:10.265939,2025-02-25 16:07:14.260334,19.78,13.1,2025-02-25
959,73079,3,Bike,2025-05-14 11:00:00,2025-05-14 12:58:27.295689,2025-05-14 13:47:17.923224,19.99,48.8,2025-05-14
960,31577,10,Van,2025-05-28 17:00:00,2025-05-28 19:16:07.687182,2025-05-28 19:06:07.687182,24.75,-10.0,2025-05-28
961,11214,8,Bike,2025-03-19 01:00:00,2025-03-19 02:31:09.107746,2025-03-19 02:32:59.894612,23.32,1.8,2025-03-19
962,96339,15,Van,2025-02-06 19:00:00,2025-02-06 23:53:31.559621,2025-02-06 23:43:31.559621,49.75,-10.0,2025-02-06
963,58114,10,Van,2025-01-26 00:00:00,2025-01-26 02:17:37.973494,2025-01-26 02:17:33.936582,28.18,-0.1,2025-01-26
964,99234,1,3PL Partner,2025-04-29 02:00:00,2025-04-29 02:36:06.301950,2025-04-29 02:28:48.779381,6.23,-7.3,2025-04-29
965,73230,18,3PL Partner,2025-02-28 04:00:00,2025-02-28 06:36:31.920811,2025-02-28 06:26:31.920811,31.13,-10.0,2025-02-28
966,42980,2,Bike,2025-06-10 16:00:00,2025-06-10 16:36:22.681587,2025-06-10 17:04:38.392024,9.28,28.3,2025-06-10
967,77194,19,Truck,2025-06-28 13:00:00,2025-06-28 13:14:19.418097,2025-06-28 13:29:26.195342,3.49,15.1,2025-06-28
